,loss_train,loss_val,metric_train,metric_val
0,0.9331418466567993,0.8501721978187561,0.32970563863714536,0.43221115946769717
1,0.7602111387252808,0.6598111319541932,0.5386414130528768,0.5969607567787171
2,0.5581414484977723,0.4249892258644104,0.6108884314695994,0.646719126701355
3,0.3901163566112518,0.3156742548942566,0.6514098179340363,0.6976508927345276
4,0.3128496849536896,0.2929909688234329,0.6823591768741608,0.6735756039619446
5,0.27994506200154623,0.247539741396904,0.6933588727315267,0.7233474874496459
6,0.2487080228328705,0.23917819142341615,0.7186069138844808,0.7157435989379883
7,0.23370884438355763,0.2177979952096939,0.7286316744486491,0.7402953124046325
8,0.2204882522424062,0.22174501955509185,0.7424273014068603,0.7380396938323974
9,0.21248316486676533,0.20494201362133027,0.749342987537384,0.756901159286499
10,0.20123525182406107,0.1920168787240982,0.762386326789856,0.7716112351417541
11,0.2034976773460706,0.19842748045921327,0.7601046315828959,0.7639233827590942
12,0.19046327233314514,0.17453224420547486,0.7739623101552328,0.7891888165473938
13,0.18797538707653683,0.18303244411945344,0.7772106631596883,0.7826490092277527
14,0.1827742796142896,0.18299893856048585,0.7822143443425497,0.7796289873123169
15,0.18070072144269944,0.17429676711559294,0.7848160624504089,0.7879494953155518
16,0.1738087065021197,0.17536746084690094,0.79295388062795,0.791621310710907
17,0.17278643161058427,0.16932933002710343,0.7945974071820577,0.7958742237091064
18,0.17054059942563374,0.16547511637210846,0.7971209597587585,0.8028943586349487
19,0.16340217073758442,0.15692282557487489,0.8048927354812622,0.8115643239021302
20,0.1621643716096878,0.16295119971036912,0.8058979694048564,0.8031045818328857
21,0.15635597070058188,0.15476119726896287,0.8134719475110372,0.8142735004425049
22,0.15423961450656254,0.1586293250322342,0.816378390789032,0.8108068442344666
23,0.15381033629179,0.15176181256771087,0.8165908122062683,0.817727644443512
24,0.15352026561896007,0.1535359439253807,0.8161391107241313,0.816904854774475
25,0.1496884157260259,0.14812835186719894,0.8205632710456848,0.8214140629768372
26,0.14631904224554698,0.15192847728729247,0.8245366295178731,0.8164040517807006
27,0.14488552977641422,0.145904623568058,0.8266687210400899,0.823996741771698
28,0.14229413320620854,0.1446265959739685,0.829470469156901,0.826618206501007
29,0.14324948439995447,0.147031851708889,0.8280198303858439,0.8260298442840576
30,0.14202010254065195,0.14603926628828048,0.829257623354594,0.8258059287071228
31,0.1395719438791275,0.1559048593044281,0.8324615557988485,0.8136555743217468
32,0.1380928377310435,0.1409294006228447,0.8341448307037354,0.8301827740669251
33,0.13621196001768113,0.13924576699733734,0.8360547431310018,0.8337521719932556
34,0.13278201282024382,0.13778364837169646,0.8403469920158386,0.8349069237709046
35,0.13465624342362087,0.1379051673412323,0.8383820422490438,0.8345518136024475
36,0.13258370995521546,0.1393267670273781,0.8404117846488952,0.8334919428825378
37,0.1280457920829455,0.1381023582816124,0.8459137074152628,0.8345580387115479
38,0.13076706101497015,0.13610724717378617,0.842617031733195,0.83693443775177
39,0.129646288951238,0.13744986683130264,0.8438977527618409,0.8357863211631775
40,0.1292509478330612,0.13681249141693116,0.8441563701629639,0.8360354542732239
41,0.1289924657344818,0.13590384155511856,0.8442829982439677,0.8369340944290161
42,0.1293735863765081,0.13540344476699828,0.8444547398885092,0.8378000378608703
43,0.1291134516398112,0.13505878448486328,0.844642919699351,0.8381874632835388
44,0.12625911871592205,0.1343323200941086,0.8484202615420023,0.8390496230125427
45,0.1259038175145785,0.13423237711191177,0.8486435413360596,0.8393180274963379
46,0.12568050344785053,0.1339240339398384,0.8485321187973023,0.8395008087158203
47,0.1272787010669708,0.1340848833322525,0.8463449947039287,0.8393666410446167
48,0.12576419482628504,0.1340886014699936,0.8479880595207214,0.8393429303169251
49,0.1245844187339147,0.1341097953915596,0.8498906302452087,0.8393222594261169
50,0.1679150339961052,0.16708967596292496,0.801305304368337,0.7987944269180298
51,0.15000745624303818,0.14748334854841233,0.8210860244433085,0.824092173576355
52,0.14509246110916138,0.14696498662233354,0.826736159324646,0.8237459135055542
53,0.14880414694547653,0.14814989447593688,0.8229278373718262,0.826694598197937
54,0.14306458413600923,0.15204759687185287,0.8295907990137736,0.8215753388404846
55,0.14422876636187235,0.14338737726211548,0.8272039413452148,0.8285269856452941
56,0.1439972991744677,0.14096174657344818,0.8282701889673869,0.8323572564125061
57,0.13760187675555546,0.14247477531433106,0.8343979295094808,0.8288097953796387
58,0.1428320328394572,0.1378278410434723,0.8293757645289103,0.8359195518493653
59,0.13673417806625365,0.1351526191830635,0.8360766410827637,0.8381147074699402
60,0.13534575154383977,0.1452488100528717,0.8377468554178874,0.8282536745071412
61,0.13813164045413334,0.14838017404079437,0.8351850461959839,0.8218438243865966
62,0.13346764877438544,0.13700610190629958,0.8397284253438314,0.8355222034454346
63,0.1347806078195572,0.13254720270633696,0.8385464239120484,0.8420198845863343
64,0.13151745597521464,0.13651826083660126,0.8420331478118896,0.8375574374198913
65,0.12905836015939712,0.12914849072694778,0.8454488039016723,0.8450151920318604
66,0.1299308783809344,0.13632025420665742,0.8445679855346679,0.8358838677406311
67,0.13000101566314698,0.13825437277555466,0.8444399762153626,0.8362746357917785
68,0.12763184954722723,0.12888219714164734,0.8469956644376119,0.845970344543457
69,0.12936986078818638,0.12726956278085708,0.8441783555348714,0.8470300221443177
70,0.12436468342940013,0.13027935445308686,0.850350395043691,0.8448502469062805
71,0.12817287504673003,0.12773160576820375,0.8460994784037272,0.8493447065353393
72,0.1287122491002083,0.12542422682046891,0.8453397123018901,0.849562075138092
73,0.11950269748767217,0.13369805365800858,0.8559012198448182,0.8412789750099182
74,0.12645682901144029,0.12556650191545488,0.8477736401557923,0.8491999006271362
75,0.11909407526254653,0.1247482344508171,0.855686502456665,0.8506950044631958
76,0.12000239302714666,0.12567756623029708,0.8551080242792766,0.8493257260322571
77,0.11812886148691178,0.13056031942367555,0.8571766901016236,0.8455399560928345
78,0.11341938296953837,0.12746162414550782,0.8626500447591146,0.8475655007362366
79,0.1175521269440651,0.12706738501787185,0.8585724059740703,0.8476067471504212
80,0.11405843377113342,0.12321826457977295,0.8619461218516032,0.8517907595634461
81,0.11579391558965048,0.12325639247894288,0.8604048371315003,0.851979808807373
82,0.11154416809479395,0.12612888365983962,0.8649125162760417,0.8497541761398315
83,0.11659442534049352,0.12245054721832276,0.8590830000241597,0.8535501885414124
84,0.11183787286281585,0.12211891323328018,0.8642584339777628,0.8541981172561646
85,0.11136182934045792,0.12281838119029999,0.8652857104937236,0.8535062575340271
86,0.10898174658417702,0.12117028385400772,0.8678046894073487,0.8551978826522827
87,0.11025234734018644,0.12065680116415024,0.8667764488855998,0.8556402540206909
88,0.11033317054311434,0.12229502499103546,0.8665389585494995,0.8541598105430603
89,0.10929149548212687,0.12142046689987182,0.8675011316935222,0.8551860952377319
90,0.10833860397338867,0.12153238207101821,0.8686814602216085,0.8552347230911255
91,0.10758891999721527,0.12120472401380539,0.8693263363838196,0.8557706499099731
92,0.10797889918088913,0.12086833357810974,0.8684242041905721,0.8558176231384277
93,0.10808248261610667,0.12070869296789169,0.8689106678962708,0.8560465693473815
94,0.10670145521561304,0.12010371893644332,0.8703379615147908,0.8566373991966247
95,0.10589316785335541,0.12017592191696166,0.8715763243039449,0.8566363549232483
96,0.10597019255161286,0.12023921966552735,0.8710046315193176,0.8564923334121705
97,0.10485724806785583,0.12005963176488876,0.8725243067741394,0.8566639685630798
98,0.10920617292324702,0.12012580752372742,0.8675676862398783,0.8566481900215149
99,0.10932137643297514,0.12015276610851287,0.8670134615898132,0.8566357588768005
100,0.1347430020570755,0.1334666296839714,0.8394627944628398,0.8425933408737183
101,0.12420639435450236,0.12723879545927047,0.8503539840380351,0.8478170442581177
102,0.1233198602994283,0.12685671508312224,0.8513548851013184,0.8485304141044616
103,0.122508658071359,0.12525936633348464,0.8525645605723063,0.8506628441810608
104,0.12076325808962186,0.13187908738851548,0.8545843323071798,0.8436560916900635
105,0.12352152854204178,0.12703518003225325,0.8516527660687765,0.8480633783340454
106,0.11953690111637115,0.12436802953481674,0.8553758072853088,0.8515147042274475
107,0.1191449823975563,0.12414697796106339,0.8565165233612061,0.8520290184020997
108,0.12118685801823934,0.14066601693630218,0.8543473442395528,0.8362972450256347
109,0.12161238878965377,0.1270254522562027,0.8531945896148682,0.8486666607856751
110,0.11665191516280174,0.12628153562545777,0.8587306865056356,0.8493848824501038
111,0.11950745970010758,0.12368736654520035,0.8553277309735616,0.8524383473396301
112,0.11767676413059235,0.1275712412595749,0.8575785605112711,0.8472445678710937
113,0.12221912687023481,0.12365522116422653,0.8536660186449687,0.8518033099174499
114,0.11635925044616063,0.12108358025550842,0.8593404070536296,0.8555197477340698
115,0.1195895097653071,0.12504882365465164,0.8552571360270182,0.8505533170700074
116,0.11605125983556111,0.12074251979589462,0.8598396897315979,0.856293351650238
117,0.11472592711448669,0.12987797558307648,0.8610441875457764,0.8466107201576233
118,0.11606665407617887,0.12490937799215317,0.8599699171384175,0.8510330653190613
119,0.11874844779570898,0.1259810185432434,0.8568323087692261,0.8512690806388855
120,0.1121884090701739,0.12103490859270095,0.8638127986590067,0.8566611671447754
121,0.11159019937117895,0.12757687240839005,0.8647132396697998,0.8485489368438721
122,0.11050342281659443,0.13740948259830474,0.8658884167671204,0.8378576636314392
123,0.11400087823470434,0.12309452265501022,0.862254691918691,0.8524969577789306
124,0.11205814714233081,0.12339253544807434,0.8637678813934326,0.853561909198761
125,0.11004570841789246,0.11926497638225556,0.8663693634668986,0.8575170469284058
126,0.10677916616201401,0.12188502073287964,0.8705127398173015,0.8541133570671081
127,0.10864101385076841,0.1192760181427002,0.8676020463307699,0.8571669721603393
128,0.10698507552345594,0.1193249636888504,0.8703766131401062,0.8572666144371033
129,0.10422393664717675,0.11932863980531692,0.8733369223276775,0.8576457142829895
130,0.10298445050915082,0.12266161531209946,0.8748184315363566,0.853528642654419
131,0.10751468976338704,0.11871117442846298,0.869211798508962,0.8579355239868164
132,0.10679311782121659,0.11803970724344254,0.8693218000729879,0.8593291759490966
133,0.10549500445524851,0.12083798706531525,0.8710158228874206,0.8559592056274414
134,0.1043504025042057,0.12003859639167785,0.8728462966283163,0.8572902536392212
135,0.10574257840712865,0.11694391310214997,0.8709142947196961,0.8602663159370423
136,0.10016238157947858,0.11841783136129379,0.8778100951512655,0.8587983512878418
137,0.1040169724325339,0.1179584488272667,0.8734349942207337,0.8592129063606262
138,0.1004804324110349,0.11735247641801834,0.87721795241038,0.8600080060958862
139,0.1010818579296271,0.11862220346927643,0.8765792330106099,0.8589304304122924
140,0.10066535378495853,0.11751292079687119,0.877538853486379,0.8597658777236938
141,0.10069230437278748,0.11722385734319687,0.8766670815149943,0.8601813578605652
142,0.10182442968090376,0.11758827358484268,0.8750846608479818,0.8598880934715271
143,0.10176768491665522,0.11623271226882935,0.8758196624120077,0.8614573907852173
144,0.10204084242383639,0.11675560176372528,0.8752315704027812,0.8607278418540955
145,0.09862691248456637,0.11661156386137009,0.8800949549674988,0.8608479380607605
146,0.09888169060150782,0.11665900439023971,0.8791534924507141,0.8608520126342774
147,0.09828850994507472,0.11639838516712189,0.8804232096672058,0.8611735272407531
148,0.09671074256300927,0.11649030268192291,0.8820028066635132,0.8610814261436462
149,0.09944111953179041,0.11652542352676391,0.878725733757019,0.8610398888587951
150,0.11843372116486231,0.13370290964841844,0.8574447401364644,0.8416656565666198
151,0.11537305876612663,0.12248661428689957,0.8609236502647399,0.8548868870735169
152,0.11229933987061183,0.12348414689302445,0.864261634349823,0.8530284190177917
153,0.11255401124556859,0.12503610104322432,0.8636311022440593,0.8508128595352172
154,0.11318064749240875,0.12180883377790451,0.8636636177698771,0.8561075925827026
155,0.11678889870643616,0.12444008529186248,0.8594274457295735,0.8522720432281494
156,0.11364658186833064,0.12150132805109023,0.8629766297340393,0.8549383997917175
157,0.11478690644105276,0.12187356293201447,0.8609411485989888,0.8553939461708069
158,0.10887645095586777,0.12287883549928665,0.8674695595105489,0.8545326733589172
159,0.11904246206084887,0.12537939548492433,0.856509579817454,0.8509914660453797
160,0.11356339236100514,0.12191992789506913,0.8621613343556722,0.8548419594764709
161,0.10725959489742914,0.11934064835309982,0.8698256953557333,0.8571157240867615
162,0.10740358293056489,0.1201492816209793,0.8692458470662435,0.8574398589134217
163,0.10962069695194562,0.12462693244218827,0.8672230164210002,0.8529708623886109
164,0.10972568939129511,0.11387173235416412,0.8669510459899903,0.8632942461967468
165,0.11049162964026134,0.1253315845131874,0.8659932525952657,0.8518997049331665
166,0.10853060121337572,0.11861268967390061,0.8685594495137533,0.8581487512588502
167,0.10379516209165256,0.11683141171932221,0.8734542512893677,0.8610112023353577
168,0.10458789577086766,0.1217980819940567,0.8732214283943176,0.8562566637992859
169,0.10140270297725995,0.11823074907064438,0.8762136308352152,0.8587446284294128
170,0.10626027941703796,0.11559038370847702,0.8704351687431335,0.8632973766326905
171,0.10764239321152369,0.11692764401435853,0.8694905972480774,0.8602651882171631
172,0.10712523683905602,0.11528645247220994,0.870125093460083,0.86200519323349
173,0.10686641037464142,0.11858842641115189,0.870075969696045,0.8588652348518372
174,0.1028713721036911,0.11919696033000945,0.8744198274612427,0.8579831647872925
175,0.10038804784417152,0.12184498220682144,0.8773206392923991,0.8552772378921509
176,0.10506381084521611,0.12026571035385132,0.8719652382532755,0.857416751384735
177,0.10164696951707204,0.11401822835206986,0.8758738978703817,0.8636099052429199
178,0.10059449821710587,0.11625774502754212,0.876479082107544,0.8614982724189758
179,0.09870797713597615,0.11626958459615708,0.8789508628845215,0.8610930609703064
180,0.10273393551508586,0.11878024756908417,0.8747482045491537,0.8589821720123291
181,0.09854159191250801,0.11988787651062012,0.8800122078259786,0.8572839164733886
182,0.09752073968450228,0.11666125327348709,0.8804281997680664,0.8612361311912536
183,0.097339588701725,0.11666344374418258,0.8806025846799215,0.8613015580177307
184,0.09803909654418627,0.11781773328781128,0.8798635252316793,0.8602417612075806
185,0.09657654081781705,0.11356677651405335,0.8818942379951477,0.8649381399154663
186,0.09424761548638344,0.11669784188270568,0.8849096941947937,0.8616674256324768
187,0.09828971659143766,0.1157601910829544,0.8798490738868714,0.8627511525154113
188,0.09542158474524816,0.11627052664756775,0.8832195258140564,0.8617749786376954
189,0.09664595206578573,0.1169302847981453,0.8817917784055074,0.8613418841361999
190,0.09529325832923254,0.1162699219584465,0.8831669497489929,0.8619838428497314
191,0.09633071055014929,0.11638088047504425,0.8816318448384602,0.8619217658042908
192,0.09897326499223709,0.11624954909086227,0.8791882181167603,0.8621550321578979
193,0.09587994928161303,0.11584967076778412,0.8825649960835775,0.8623880362510681
194,0.09184968704978624,0.1159093451499939,0.8875301233927408,0.8624561738967895
195,0.09290837238232295,0.11524240225553513,0.8859091679255168,0.8630572891235352
196,0.09672513509790102,0.11569539994001389,0.8817436234156291,0.8626387286186218
197,0.09558976531028747,0.11556200295686722,0.8824037027359009,0.8627699184417724
198,0.09522917831937472,0.11554396629333497,0.8835063608487447,0.8628049349784851
199,0.09404119024674097,0.11555070608854294,0.8849348068237305,0.8627966737747192
200,0.10712319135665893,0.12288799434900284,0.8697353005409241,0.8532743811607361
201,0.10892643521229427,0.11812824815511704,0.8680864024162293,0.8595745158195496
202,0.1042777068912983,0.1300525364279747,0.8730100727081299,0.8470852637290954
203,0.11395357062419255,0.12281800895929336,0.8622766979535421,0.8535863471031189
204,0.10541129107276599,0.12023720294237136,0.8719055366516113,0.8565352010726929
205,0.10981395403544109,0.11926836907863617,0.8670032540957133,0.8575321412086487
206,0.10562004595994949,0.11845883965492249,0.8719709904988607,0.8595335960388184
207,0.10311302145322164,0.12242387533187866,0.8742170468966166,0.854748694896698
208,0.10196242819229762,0.11829303562641144,0.875519548257192,0.8591218566894532
209,0.10312451248367628,0.11724626272916794,0.8739934833844503,0.8605188345909118
210,0.10578046798706055,0.11926324844360352,0.8714923000335694,0.8595161414146424
211,0.10951832870642345,0.11836940199136733,0.8672937639554341,0.8593302226066589
212,0.10575299814343453,0.12002156853675842,0.8719841845830282,0.8575740098953247
213,0.10322860712806384,0.11401816815137863,0.8737220986684163,0.8646022486686706
214,0.10249659538269043,0.12006321161985398,0.8747047241528829,0.8566720843315124
215,0.10811427876353263,0.11681021362543106,0.8687320200602213,0.8600894021987915
216,0.10345899959405264,0.12263012737035751,0.8736579553286234,0.854241065979004
217,0.10237182691693306,0.1213942077755928,0.8755368717511495,0.856468858718872
218,0.10271764650940896,0.11668699398636818,0.874345486164093,0.8614757347106934
219,0.09801611021161079,0.1192971059679985,0.8806750361124674,0.8581723761558533
220,0.10103230247894923,0.11858844637870788,0.8768673300743103,0.8591518425941467
221,0.1026226489742597,0.12091765403747559,0.8748733202616373,0.8566819334030151
222,0.10222437813878059,0.11489425599575043,0.8751023777325948,0.8638890671730042
223,0.09716109399994215,0.11653459787368775,0.8811447199185689,0.8619823122024536
224,0.09559331158796947,0.11395893186330795,0.8830300315221151,0.8648659133911133
225,0.09929130832354227,0.11505995750427246,0.8784089907010396,0.8628950953483582
226,0.09603994861245155,0.11939357697963715,0.8827902960777283,0.8585084223747254
227,0.09913823122779529,0.11671245902776718,0.8789357550938924,0.8614636874198913
228,0.09868347942829132,0.11646132051944733,0.8792469263076782,0.8619367837905884
229,0.09789844547708829,0.11626164466142655,0.8802721913655599,0.8627195358276367
230,0.09457322066028913,0.1181891280412674,0.884085411230723,0.8604503774642944
231,0.09644341687361399,0.11695744067430497,0.8824008591969807,0.861776921749115
232,0.09385806813836098,0.11759686708450318,0.8842427102724711,0.8615573453903198
233,0.09229378168781599,0.11425304770469666,0.886310433546702,0.864667112827301
234,0.09587403227885564,0.11604225903749465,0.8819317046801249,0.8630197334289551
235,0.09208361675341924,0.11702534914016724,0.8871211886405945,0.8619811129570008
236,0.09357461094856262,0.11588681250810623,0.8858552670478821,0.8631050539016724
237,0.0913119504849116,0.11546805083751678,0.8874740640322367,0.863398904800415
238,0.09229504783948263,0.11472014397382736,0.8872625915209452,0.8642626070976257
239,0.08957854678233465,0.11495179235935211,0.8902988330523173,0.864074547290802
240,0.09225155025720597,0.1158232742547989,0.8867776107788086,0.8633541941642762
241,0.09236848498384158,0.11571432143449784,0.8863650306065878,0.8631409215927124
242,0.09210191826025645,0.11583256334066391,0.8872107474009195,0.8632278871536255
243,0.08945974623163541,0.11550974696874619,0.8904238708813985,0.8634815788269044
244,0.08926808049281439,0.11580434799194336,0.8904452991485595,0.8633133316040039
245,0.0915572527050972,0.11574096083641053,0.8878128671646118,0.8633318901062011
246,0.09427713240186374,0.115830679833889,0.8843914643923442,0.8632114386558533
247,0.0900692656636238,0.11582725822925567,0.8895852263768514,0.863214852809906
248,0.09429143647352854,0.11580850452184677,0.8840652545293172,0.8632333493232727
249,0.09164867768685023,0.11582578957080841,0.8878360827763875,0.8632161688804626
250,0.10341479122638703,0.11707334786653519,0.8741013026237487,0.8607131958007812
251,0.10909666935602824,0.1232831272482872,0.8675871475537618,0.8542145991325378
252,0.10220286707083384,0.11868534088134766,0.8759909025828043,0.8585420250892639
253,0.10544450253248215,0.12355889856815339,0.8724327468872071,0.8538418364524841
254,0.10264043614268303,0.11565848886966705,0.8750362451871236,0.8630282044410705
255,0.10340940415859222,0.11804749310016632,0.8737822508811951,0.8604310989379883
256,0.10147382626930873,0.11643321663141251,0.8763543637593587,0.8613092517852783
257,0.10558559656143189,0.12141557484865188,0.8715192039807638,0.8558927297592163
258,0.10331180954972903,0.1163156944513321,0.8735989546775818,0.8620081686973572
259,0.10264477466543516,0.11376518189907074,0.8746790552139282,0.8652266335487365
260,0.09909526308377584,0.11601336866617203,0.8785359326998393,0.86175062417984
261,0.10140016908446947,0.12318991124629974,0.8766429607073466,0.8553606152534485
262,0.09939060707887014,0.11841262698173523,0.8792410874366761,0.858663625717163
263,0.09939905285835265,0.12008852988481522,0.8790768043200174,0.8581797432899475
264,0.09528672734896342,0.11519436031579972,0.8829971472422282,0.8632616257667541
265,0.09888831317424775,0.11427932918071747,0.8789049275716145,0.8641578388214112
266,0.09662923862536749,0.11578256398439407,0.8811152911186219,0.8623749828338623
267,0.09791452929377556,0.11518286019563675,0.880095264116923,0.863406708240509
268,0.09835330332318942,0.11406345009803771,0.8796792809168498,0.8649354910850525
269,0.09495213707288107,0.11381580859422684,0.8833653632799784,0.8650783395767212
270,0.09700390304128328,0.11686266779899597,0.8811333354314168,0.8618338227272033
271,0.09913621212045352,0.11781825840473176,0.8789090911547343,0.8607190346717835
272,0.09823813170194626,0.11760341167449952,0.8799126442273458,0.8610696768760682
273,0.09363422761360804,0.11847376018762588,0.8853083086013794,0.8600300478935242
274,0.09674054026603698,0.11584580153226852,0.8815356659889221,0.8628472900390625
275,0.09059713731209437,0.1190547600388527,0.8887621855735779,0.8601797699928284
276,0.09557301426927249,0.11676256000995636,0.8830429522196451,0.8618090605735779
277,0.09314152886470159,0.11427841663360595,0.8858728067080179,0.8643172645568847
278,0.09105758781234423,0.11707029342651368,0.8881562972068786,0.8617726230621338
279,0.09320093015829722,0.11435428291559219,0.8861206507682801,0.8646548509597778
280,0.09385198762019475,0.11578341364860535,0.8844626084963481,0.8622556447982788
281,0.09377076387405396,0.11627429604530334,0.8852133782704671,0.8621390128135681
282,0.09265621945261955,0.11596468210220337,0.8861067152023315,0.8624679684638977
283,0.09426080038150152,0.11629511803388595,0.8843013095855713,0.8619758605957031
284,0.09222513144214949,0.11671148777008057,0.8863426335652669,0.8618121719360352
285,0.08721728285153707,0.1167469498515129,0.8927910550435384,0.8619500327110291
286,0.08988250588377317,0.11609110236167908,0.8897443119684855,0.8626246213912964
287,0.0910183655222257,0.11697073012590409,0.88805211464564,0.8617901778221131
288,0.08755367224415143,0.11682343721389771,0.8923619159062703,0.8618543744087219
289,0.08977415516972542,0.11653390914201736,0.890296131769816,0.8623810291290284
290,0.08780484730998675,0.11733295619487763,0.8923247631390889,0.8617456841468811
291,0.08609053467710813,0.11683613538742066,0.8945383350054423,0.8620963811874389
292,0.08701048076152801,0.11637985855340957,0.8932119941711426,0.8624788641929626
293,0.09096772472063701,0.11633321523666382,0.8887063527107238,0.8624967503547668
294,0.0891233949859937,0.11666161656379699,0.8910304951667786,0.8620424890518188
295,0.087287417948246,0.11657708019018173,0.8925744756062826,0.8622279310226441
296,0.08854602148135503,0.11672442942857743,0.8911633491516113,0.8620770263671875
297,0.08696420043706894,0.1167774122953415,0.8939271330833435,0.8619958233833312
298,0.08610404392083486,0.11675865322351456,0.8940789620081584,0.8620259404182434
299,0.08300966163476309,0.11676516890525818,0.8981769164403279,0.8620125532150269
300,0.10222985923290252,0.12007859766483307,0.8757301656405131,0.856991126537323
301,0.09927241956194242,0.12328034460544586,0.8785934289296468,0.8554547023773194
302,0.09553948943813642,0.12317348659038543,0.8834732874234518,0.8528319430351258
303,0.09772303606073061,0.11576861709356308,0.8807331252098084,0.8630631756782532
304,0.10132048760851224,0.12343497067689896,0.8764588753382365,0.8561962556838989
305,0.10023839270075162,0.12036126106977463,0.8773927942911783,0.8593636178970336
306,0.0961938860019048,0.13315956592559813,0.8827024070421855,0.8430799269676208
307,0.10101707254846891,0.11643532454967499,0.8773685121536254,0.861732873916626
308,0.10030320852994919,0.1208278465270996,0.8775518457094829,0.8578303194046021
309,0.09750589067737261,0.11596410900354386,0.8808973201115926,0.8622741889953613
310,0.09758108004927635,0.119185309112072,0.8806588927904765,0.8578231358528137
311,0.09816291873653729,0.11990785390138627,0.8801376597086589,0.8597336173057556
312,0.0978795359035333,0.11507030427455903,0.880976353486379,0.8640994429588318
313,0.09664914593100547,0.1152213042974472,0.8822904006640117,0.863056013584137
314,0.09754677022496859,0.11623026520013809,0.8809226171175639,0.8622752594947815
315,0.0955212909479936,0.11635292440652847,0.8836902276674906,0.8616881132125854
316,0.09679491937160492,0.13128665432333947,0.8819782034556071,0.8440955972671509
317,0.09717143669724465,0.1174253223836422,0.8812152051925659,0.8613648915290832
318,0.09718948384126028,0.1192253115773201,0.8813794310887655,0.8590640425682068
319,0.09382169976830483,0.11564953178167343,0.8848396873474121,0.8630066037178039
320,0.09479009593526522,0.11768583804368973,0.8836131469408671,0.8615691804885864
321,0.09343803937236468,0.11733390927314759,0.8856673129399617,0.8615792655944824
322,0.09509949530164401,0.11649100840091706,0.8831636253992716,0.8619695615768432
323,0.0896871625383695,0.11989392936229706,0.8897806803385416,0.8585233974456787
324,0.08826317091782888,0.11674844354391098,0.8918752042452495,0.8618094515800476
325,0.09093872204422951,0.11518928557634353,0.8880341625213624,0.8636945176124573
326,0.08804270595312119,0.12734148323535918,0.8919190176328023,0.8503845191001892
327,0.0912142114341259,0.12026598036289216,0.8884528112411499,0.8579204964637757
328,0.09084607526659966,0.11688285380601883,0.8886330056190491,0.8615945196151733
329,0.08813967665036519,0.1184285393357277,0.8918770305315653,0.8600272417068482
330,0.08998385459184646,0.1157206979393959,0.8892882363001505,0.8632055449485779
331,0.09010520497957865,0.11534043818712235,0.8893408791224162,0.8634563493728638
332,0.08795416494210562,0.11561705976724625,0.8926699423789978,0.8634554839134216
333,0.08778196781873703,0.11835082352161408,0.8922648413976033,0.8605040526390075
334,0.08819963321089745,0.11720468550920486,0.892135329246521,0.8615964221954345
335,0.08691137259205182,0.11729327738285064,0.8934845519065857,0.8615707635879517
336,0.08913569942116738,0.11711416393518448,0.8905814170837403,0.8618070244789123
337,0.08661036928494771,0.11700205892324447,0.893584262530009,0.8622614097595215
338,0.08574332455794016,0.11779356926679611,0.8950064945220947,0.8614525079727173
339,0.08568781053026517,0.11743677258491517,0.8953677694002787,0.8616809511184692
340,0.0839548397064209,0.11736306250095367,0.8971014507611592,0.8615047216415406
